Datasource,Campaign,Daily,Clicks,Impressions
Facebook Ads,Rechtsschutz,12/03/19,0,2
Facebook Ads,Rechtsschutz,12/06/19,0,2
Facebook Ads,Rechtsschutz,12/10/19,0,8
Facebook Ads,Rechtsschutz,12/13/19,0,3
Facebook Ads,Rechtsschutz,12/16/19,0,2
Facebook Ads,Rechtsschutz,12/19/19,1,5
Facebook Ads,Rechtsschutz - MOBIL,09/09/19,1,1
Facebook Ads,Rechtsschutz - MOBIL,09/26/19,1,2
Facebook Ads,Rechtsschutz - MOBIL,10/12/19,0,2
Facebook Ads,Rechtsschutz - MOBIL,11/02/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,11/14/19,0,4
Facebook Ads,Rechtsschutz - MOBIL,11/21/19,0,3
Facebook Ads,Rechtsschutz - MOBIL,12/05/19,0,1
Facebook Ads,Rechtsschutz - MOBIL,12/19/19,0,1
Facebook Ads,Schutzbrief,01/06/19,0,13
Facebook Ads,Schutzbrief,01/12/19,0,4
Facebook Ads,Schutzbrief,01/16/19,0,2
Facebook Ads,Schutzbrief,01/21/19,0,2
Facebook Ads,Schutzbrief,01/25/19,0,2
Facebook Ads,Schutzbrief,01/28/19,0,2
Facebook Ads,Schutzbrief,01/31/19,0,1
Facebook Ads,Schutzbrief,02/03/19,0,8
Facebook Ads,Schutzbrief,02/06/19,0,26
Facebook Ads,Schutzbrief,02/09/19,0,5
Facebook Ads,Schutzbrief,02/14/19,0,2
Facebook Ads,Schutzbrief,02/17/19,0,4
Facebook Ads,Schutzbrief,02/20/19,0,2
Facebook Ads,Schutzbrief,02/24/19,0,3
Facebook Ads,Schutzbrief,02/27/19,0,9
Facebook Ads,Schutzbrief,03/02/19,0,4
Facebook Ads,Schutzbrief,03/05/19,0,2
Facebook Ads,Schutzbrief,03/09/19,0,1
Facebook Ads,Schutzbrief,03/13/19,0,3
Facebook Ads,Schutzbrief,03/17/19,0,7
Facebook Ads,Schutzbrief,03/20/19,0,5
Facebook Ads,Schutzbrief,03/23/19,0,16
Facebook Ads,Schutzbrief,03/26/19,0,4
Facebook Ads,Schutzbrief,03/31/19,0,5
Facebook Ads,Schutzbrief,04/04/19,0,6
Facebook Ads,Schutzbrief,04/07/19,0,3
Facebook Ads,Schutzbrief,04/10/19,0,1
Facebook Ads,Schutzbrief,04/13/19,0,71
Facebook Ads,Schutzbrief,04/16/19,0,1
Facebook Ads,Schutzbrief,04/19/19,0,5
Facebook Ads,Schutzbrief,04/23/19,0,2
Facebook Ads,Schutzbrief,04/26/19,0,4
Facebook Ads,Schutzbrief,04/29/19,0,4
Facebook Ads,Schutzbrief,05/02/19,0,12
Facebook Ads,Schutzbrief,05/05/19,0,5
Facebook Ads,Schutzbrief,05/08/19,0,1
Facebook Ads,Schutzbrief,05/12/19,0,6
Facebook Ads,Schutzbrief,05/16/19,0,5
Facebook Ads,Schutzbrief,05/19/19,0,1
Facebook Ads,Schutzbrief,05/22/19,0,4
Facebook Ads,Schutzbrief,05/25/19,0,2
Facebook Ads,Schutzbrief,05/29/19,0,1
Facebook Ads,Schutzbrief,06/01/19,0,6
Facebook Ads,Schutzbrief,06/05/19,0,10
Facebook Ads,Schutzbrief,06/08/19,0,5
Facebook Ads,Schutzbrief,06/11/19,0,2
Facebook Ads,Schutzbrief,06/14/19,0,2
Facebook Ads,Schutzbrief,06/17/19,0,8
Facebook Ads,Schutzbrief,06/20/19,0,7
Facebook Ads,Schutzbrief,06/23/19,0,1
Facebook Ads,Schutzbrief,06/26/19,0,7
Facebook Ads,Schutzbrief,06/29/19,0,5
Facebook Ads,Schutzbrief,10/02/19,10,1013
Facebook Ads,Schutzbrief,10/05/19,0,785
Facebook Ads,Schutzbrief,10/08/19,1,728
Facebook Ads,Schutzbrief,10/11/19,2,814
Facebook Ads,Schutzbrief,10/14/19,1,669
Facebook Ads,Schutzbrief,10/17/19,1,1002
Facebook Ads,Schutzbrief,10/20/19,0,535
Facebook Ads,Schutzbrief,10/23/19,1,368
Facebook Ads,Schutzbrief,10/26/19,1,371
Facebook Ads,Schutzbrief,10/29/19,0,209
Facebook Ads,Schutzbrief,11/01/19,0,444
Facebook Ads,Schutzbrief,11/04/19,0,159
Facebook Ads,Schutzbrief,11/07/19,0,318
Facebook Ads,Schutzbrief,11/10/19,3,581
Facebook Ads,Schutzbrief,11/13/19,0,344
Facebook Ads,Schutzbrief,11/16/19,2,588
Facebook Ads,Schutzbrief,11/19/19,0,384
Facebook Ads,Schutzbrief,11/22/19,1,449
Facebook Ads,Schutzbrief,11/25/19,0,206
Facebook Ads,Schutzbrief,11/28/19,0,216
Facebook Ads,Schutzbrief,12/01/19,0,289
Facebook Ads,Schutzbrief,12/04/19,0,137
Facebook Ads,Schutzbrief,12/07/19,2,164
Facebook Ads,Schutzbrief,12/10/19,1,151
Facebook Ads,Schutzbrief,12/13/19,1,188
Facebook Ads,Schutzbrief,12/16/19,0,132
Facebook Ads,Schutzbrief,12/19/19,1,166
Facebook Ads,Schutzbrief,12/22/19,0,104
Facebook Ads,Schutzbrief,12/25/19,0,132
Facebook Ads,Schutzbrief,12/28/19,0,155
Facebook Ads,Schutzbrief,12/31/19,0,118
Facebook Ads,Schutzbrief Image|SN,01/03/19,20,1523
Facebook Ads,Schutzbrief Image|SN,01/06/19,14,1031
Facebook Ads,Schutzbrief Image|SN,01/09/19,13,1123
Facebook Ads,Schutzbrief Image|SN,01/12/19,19,1082
Facebook Ads,Schutzbrief Image|SN,01/15/19,10,758
Facebook Ads,Schutzbrief Image|SN,01/18/19,16,952
Facebook Ads,Schutzbrief Image|SN,01/21/19,19,1067
Facebook Ads,Schutzbrief Image|SN,01/24/19,38,1191
Facebook Ads,Schutzbrief Image|SN,01/27/19,44,1676
Facebook Ads,Schutzbrief Image|SN,01/30/19,49,1733
Facebook Ads,Schutzbrief Image|SN,02/02/19,66,2055
Facebook Ads,Schutzbrief Image|SN,02/05/19,8,522
Facebook Ads,Schutzbrief Image|SN,02/08/19,15,916
Facebook Ads,Schutzbrief Image|SN,02/11/19,12,744
Facebook Ads,Schutzbrief Image|SN,02/14/19,15,983
Facebook Ads,Schutzbrief Image|SN,02/17/19,16,1072
Facebook Ads,Schutzbrief Image|SN,02/20/19,7,514
Facebook Ads,Schutzbrief Image|SN,02/23/19,16,872
Facebook Ads,Schutzbrief Image|SN,02/26/19,5,396
Facebook Ads,Schutzbrief Image|SN,03/01/19,24,920
Facebook Ads,Schutzbrief Image|SN,03/04/19,8,635
Facebook Ads,Schutzbrief Image|SN,03/07/19,16,943
Facebook Ads,Schutzbrief Image|SN,03/10/19,11,789
Facebook Ads,Schutzbrief Image|SN,03/13/19,10,511
Facebook Ads,Schutzbrief Image|SN,03/16/19,24,964
Facebook Ads,Schutzbrief Image|SN,03/19/19,5,442
Facebook Ads,Schutzbrief Image|SN,03/22/19,13,699
Facebook Ads,Schutzbrief Image|SN,03/25/19,11,624
Facebook Ads,Schutzbrief Image|SN,03/28/19,9,895
Facebook Ads,Schutzbrief Image|SN,03/31/19,19,733
Facebook Ads,Schutzbrief Image|SN,04/03/19,4,12
Facebook Ads,Schutzbrief Image|SN,04/06/19,3,35
Facebook Ads,Schutzbrief Image|SN,04/09/19,10,346
Facebook Ads,Schutzbrief Image|SN,04/12/19,10,806
Facebook Ads,Schutzbrief Image|SN,04/15/19,13,439
Facebook Ads,Schutzbrief Image|SN,04/18/19,11,633
Facebook Ads,Schutzbrief Image|SN,04/21/19,9,388
Facebook Ads,Schutzbrief Image|SN,04/24/19,11,217
Facebook Ads,Schutzbrief Image|SN,04/27/19,3,512
Facebook Ads,Schutzbrief Image|SN,04/30/19,3,257
Facebook Ads,Schutzbrief Image|SN,05/03/19,13,575
Facebook Ads,Schutzbrief Image|SN,05/06/19,13,325
Facebook Ads,Schutzbrief Image|SN,05/09/19,18,419
Facebook Ads,Schutzbrief Image|SN,05/12/19,9,399
Facebook Ads,Schutzbrief Image|SN,05/15/19,7,396
Facebook Ads,Schutzbrief Image|SN,05/18/19,11,420
Facebook Ads,Schutzbrief Image|SN,05/21/19,13,217
Facebook Ads,Schutzbrief Image|SN,05/24/19,8,324
Facebook Ads,Schutzbrief Image|SN,05/27/19,12,319
Facebook Ads,Schutzbrief Image|SN,05/30/19,11,406
Facebook Ads,Schutzbrief Image|SN,06/02/19,11,164
Facebook Ads,Schutzbrief Image|SN,06/05/19,10,156
Facebook Ads,Schutzbrief Image|SN,06/08/19,11,215
Facebook Ads,Schutzbrief Image|SN,06/11/19,3,69
Facebook Ads,Schutzbrief Image|SN,06/14/19,12,261
Facebook Ads,Schutzbrief Image|SN,06/17/19,12,142
Facebook Ads,Schutzbrief Image|SN,06/20/19,9,177
Facebook Ads,Schutzbrief Image|SN,06/23/19,8,94
Facebook Ads,Schutzbrief Image|SN,06/26/19,6,42
Facebook Ads,Schutzbrief Image|SN,06/29/19,7,191
Facebook Ads,Schutzbrief Image|SN,07/02/19,3,94
Facebook Ads,Schutzbrief Image|SN,07/05/19,8,262
Facebook Ads,Schutzbrief Image|SN,07/08/19,4,143
Facebook Ads,Schutzbrief Image|SN,07/11/19,6,151
Facebook Ads,Schutzbrief Image|SN,07/14/19,13,238
Facebook Ads,Schutzbrief Image|SN,07/17/19,5,77
Facebook Ads,Schutzbrief Image|SN,07/20/19,8,259
Facebook Ads,Schutzbrief Image|SN,07/23/19,4,68
Facebook Ads,Schutzbrief Image|SN,07/26/19,19,377
Facebook Ads,Schutzbrief Image|SN,07/29/19,15,273
Facebook Ads,Schutzbrief Image|SN,08/01/19,18,272
Facebook Ads,Schutzbrief Image|SN,08/04/19,11,226
Facebook Ads,Schutzbrief Image|SN,08/07/19,5,79
Facebook Ads,Schutzbrief Image|SN,08/10/19,19,298
Facebook Ads,Schutzbrief Image|SN,08/13/19,1,65
Facebook Ads,Schutzbrief Image|SN,08/16/19,15,284
Facebook Ads,Schutzbrief Image|SN,08/19/19,2,44
Facebook Ads,Schutzbrief Image|SN,08/22/19,4,63
Facebook Ads,Schutzbrief Image|SN,08/25/19,2,34
Facebook Ads,Schutzbrief Image|SN,08/28/19,1,76
Facebook Ads,Schutzbrief Image|SN,08/31/19,6,86
Facebook Ads,Schutzbrief Image|SN,09/03/19,2,47
Facebook Ads,Schutzbrief Image|SN,09/06/19,9,276
Facebook Ads,Schutzbrief Image|SN,09/09/19,4,41
Facebook Ads,Schutzbrief Image|SN,09/12/19,5,90
Facebook Ads,Schutzbrief Image|SN,09/15/19,2,42
Facebook Ads,Schutzbrief Image|SN,09/18/19,11,87
Facebook Ads,Schutzbrief Image|SN,09/21/19,11,28
Facebook Ads,Schutzbrief Image|SN,09/24/19,2,5
Facebook Ads,Schutzbrief Image|SN,09/27/19,4,81
Facebook Ads,Schutzbrief Image|SN,09/30/19,2,64
Facebook Ads,Schutzbrief Image|SN,10/03/19,1,113
Facebook Ads,Schutzbrief Image|SN,10/06/19,2,18
Facebook Ads,Schutzbrief Image|SN,10/09/19,2,13
Facebook Ads,Schutzbrief Image|SN,10/12/19,1,11
Facebook Ads,Schutzbrief Image|SN,10/15/19,3,42
Facebook Ads,Schutzbrief Image|SN,10/18/19,1,21
Facebook Ads,Schutzbrief Image|SN,10/21/19,5,16
Facebook Ads,Schutzbrief Image|SN,10/24/19,5,23
Facebook Ads,Schutzbrief Image|SN,10/27/19,3,15
Facebook Ads,Schutzbrief Image|SN,10/30/19,3,29
Facebook Ads,Schutzbrief Image|SN,11/02/19,4,24
Facebook Ads,Schutzbrief Image|SN,11/05/19,5,39
Facebook Ads,Schutzbrief Image|SN,11/08/19,2,23
Facebook Ads,Schutzbrief Image|SN,11/11/19,7,44
Facebook Ads,Schutzbrief Image|SN,11/14/19,1,52
Facebook Ads,Schutzbrief Image|SN,11/17/19,3,32
Facebook Ads,Schutzbrief Image|SN,11/20/19,4,27
Facebook Ads,Schutzbrief Image|SN,11/23/19,1,20
Facebook Ads,Schutzbrief Image|SN,11/26/19,3,23
Facebook Ads,Schutzbrief Image|SN,11/29/19,5,35
Facebook Ads,Schutzbrief Image|SN,12/02/19,1,20
Facebook Ads,Schutzbrief Image|SN,12/05/19,2,12
Facebook Ads,Schutzbrief Image|SN,12/08/19,3,35
Facebook Ads,Schutzbrief Image|SN,12/11/19,3,25
Facebook Ads,Schutzbrief Image|SN,12/14/19,1,23
Facebook Ads,Schutzbrief Image|SN,12/17/19,3,21
Facebook Ads,Schutzbrief Image|SN,12/20/19,1,24
Facebook Ads,Schutzbrief Image|SN,12/23/19,1,10
Facebook Ads,Schutzbrief Image|SN,12/26/19,3,27
Facebook Ads,Schutzbrief Image|SN,12/29/19,3,31
Facebook Ads,Schutzbrief Image|SN,01/01/20,0,1
Facebook Ads,Schutzbrief Image|SN,01/04/20,4,4
Facebook Ads,Schutzbrief Image|SN,01/07/20,0,1
Facebook Ads,Schutzbrief Image|SN,01/10/20,1,5
Facebook Ads,Schutzbrief Image|SN,01/13/20,4,5
Facebook Ads,Schutzbrief Image|SN,01/16/20,0,1
Facebook Ads,Schutzbrief Image|SN,01/19/20,2,15
Facebook Ads,Schutzbrief Image|SN,01/22/20,0,5
Facebook Ads,Schutzbrief Image|SN,01/25/20,1,1
Facebook Ads,Schutzbrief Image|SN,01/28/20,1,1
Facebook Ads,Schutzbrief Image|SN,02/02/20,1,1
Facebook Ads,Schutzbrief Image|SN,02/05/20,1,3
Facebook Ads,Schutzbrief Image|SN,02/08/20,0,1
Facebook Ads,Schutzbrief Image|SN,02/11/20,3,5
Facebook Ads,Schutzbrief Image|SN,02/14/20,0,1
Facebook Ads,SN_Brand,01/03/19,283,1564
Facebook Ads,SN_Brand,01/06/19,222,1315
Facebook Ads,SN_Brand,01/09/19,221,1195
Facebook Ads,SN_Brand,01/12/19,218,1106
Facebook Ads,SN_Brand,01/15/19,183,1028
Facebook Ads,SN_Brand,01/18/19,218,1028
Facebook Ads,SN_Brand,01/21/19,147,758
Facebook Ads,SN_Brand,01/24/19,145,587
Facebook Ads,SN_Brand,01/27/19,192,725
Facebook Ads,SN_Brand,01/30/19,18,92
Facebook Ads,SN_Brand,02/02/19,202,806
Facebook Ads,SN_Brand,02/05/19,163,714
Facebook Ads,SN_Brand,02/08/19,138,745
Facebook Ads,SN_Brand,02/11/19,151,685
Facebook Ads,SN_Brand,02/14/19,46,153
Facebook Ads,SN_Brand,03/21/19,107,597
Facebook Ads,SN_Brand,03/24/19,121,534
Facebook Ads,SN_Brand,03/27/19,176,861
Facebook Ads,SN_Brand,03/30/19,162,1012
Facebook Ads,SN_Brand,04/02/19,146,976
Facebook Ads,SN_Brand,04/05/19,178,1388
Facebook Ads,SN_Brand,04/08/19,159,1308
Facebook Ads,SN_Brand,04/11/19,157,1213
Facebook Ads,SN_Brand,04/14/19,156,1126
Facebook Ads,SN_Brand,04/17/19,97,951
Facebook Ads,SN_Brand,04/20/19,182,1230
Facebook Ads,SN_Brand,04/23/19,136,1275
Facebook Ads,SN_Brand,04/26/19,103,831
Facebook Ads,SN_Brand,04/29/19,167,1323
Facebook Ads,SN_Brand,05/02/19,166,1467
Facebook Ads,SN_Brand,05/05/19,142,1198
Facebook Ads,SN_Brand,05/08/19,96,889
Facebook Ads,SN_Brand,05/11/19,161,1206
Facebook Ads,SN_Brand,05/14/19,132,881
Facebook Ads,SN_Brand,05/17/19,132,1055
Facebook Ads,SN_Brand,05/20/19,195,1084
Facebook Ads,SN_Brand,05/23/19,185,1194
Facebook Ads,SN_Brand,05/26/19,212,1462
Facebook Ads,SN_Brand,05/29/19,116,790
Facebook Ads,SN_Brand,06/09/19,165,952
Facebook Ads,SN_Brand,06/12/19,105,873
Facebook Ads,SN_Brand,06/15/19,97,954
Facebook Ads,SN_Brand,06/18/19,94,767
Facebook Ads,SN_Brand,06/21/19,113,827
Facebook Ads,SN_Brand,06/24/19,179,1160
Facebook Ads,SN_Brand,06/27/19,235,1417
Facebook Ads,SN_Brand,06/30/19,226,1062
Facebook Ads,SN_Brand,07/03/19,206,1168
Facebook Ads,SN_Brand,07/06/19,106,836
Facebook Ads,SN_Brand,07/09/19,136,897
Facebook Ads,SN_Brand,07/12/19,120,820
Facebook Ads,SN_Brand,07/15/19,118,1014
Facebook Ads,SN_Brand,07/18/19,130,920
Facebook Ads,SN_Brand,07/21/19,107,708
Facebook Ads,SN_Brand,07/24/19,135,943
Facebook Ads,SN_Brand,07/27/19,94,627
Facebook Ads,SN_Brand,07/30/19,202,1244
Facebook Ads,SN_Brand,08/02/19,136,945
Facebook Ads,SN_Brand,08/05/19,165,1120
Facebook Ads,SN_Brand,08/08/19,214,1222
Facebook Ads,SN_Brand,08/11/19,160,1035
Facebook Ads,SN_Brand,08/14/19,191,1399
Facebook Ads,SN_Brand,08/17/19,141,956
Facebook Ads,SN_Brand,08/20/19,212,1117
Facebook Ads,SN_Brand,08/23/19,153,900
Facebook Ads,SN_Brand,08/26/19,232,1344
Facebook Ads,SN_Brand,08/29/19,174,1126
Facebook Ads,SN_Brand,09/01/19,181,1237
Facebook Ads,SN_Brand,09/04/19,149,1031
Facebook Ads,SN_Brand,09/07/19,154,981
Facebook Ads,SN_Brand,09/10/19,199,1431
Facebook Ads,SN_Brand,09/13/19,151,1148
Facebook Ads,SN_Brand,09/16/19,180,1338
Facebook Ads,SN_Brand,09/19/19,207,1252
Facebook Ads,SN_Brand,09/22/19,188,1031
Facebook Ads,SN_Brand,09/25/19,182,1127
Facebook Ads,SN_Brand,09/28/19,158,991
Facebook Ads,SN_Brand,10/01/19,276,1393
Facebook Ads,SN_Brand,10/04/19,330,1936
Facebook Ads,SN_Brand,10/07/19,209,1518
Facebook Ads,SN_Brand,10/10/19,224,1327
Facebook Ads,SN_Brand,10/13/19,225,1232
Facebook Ads,SN_Brand,10/16/19,216,1327
Facebook Ads,SN_Brand,10/19/19,201,1097
Facebook Ads,SN_Brand,10/22/19,220,1192
Facebook Ads,SN_Brand,10/25/19,191,1097
Facebook Ads,SN_Brand,10/28/19,252,1386
Facebook Ads,SN_Brand,10/31/19,179,1001
Facebook Ads,SN_Brand,11/03/19,280,1295
Facebook Ads,SN_Brand,11/06/19,248,1218
Facebook Ads,SN_Brand,11/09/19,201,1286
Facebook Ads,SN_Brand,11/12/19,195,1097
Facebook Ads,SN_Brand,11/15/19,200,939
Facebook Ads,SN_Brand,11/18/19,174,1067
Facebook Ads,SN_Brand,11/21/19,216,1098
Facebook Ads,SN_Brand,11/24/19,250,1126
Facebook Ads,SN_Brand,11/27/19,199,1044
Facebook Ads,SN_Brand,11/30/19,179,1023
Facebook Ads,SN_Brand,12/03/19,152,958
Facebook Ads,SN_Brand,12/06/19,166,866
Facebook Ads,SN_Brand,12/09/19,186,1068
Facebook Ads,SN_Brand,12/12/19,186,783
Facebook Ads,SN_Brand,12/15/19,176,975
Facebook Ads,SN_Brand,12/18/19,140,841
Facebook Ads,SN_Brand,12/21/19,127,810
Facebook Ads,SN_Brand,12/24/19,90,431
Facebook Ads,SN_Brand,12/27/19,239,1248
Facebook Ads,SN_Brand,12/30/19,224,1227
Facebook Ads,SN_Brand Produkte,01/02/19,3,36
Facebook Ads,SN_Brand Produkte,01/05/19,4,113
Facebook Ads,SN_Brand Produkte,01/08/19,6,113
Facebook Ads,SN_Brand Produkte,01/11/19,2,97
Facebook Ads,SN_Brand Produkte,01/14/19,2,48
Facebook Ads,SN_Brand Produkte,01/17/19,5,75
Facebook Ads,SN_Brand Produkte,01/20/19,10,64
Facebook Ads,SN_Brand Produkte,01/23/19,12,153
Facebook Ads,SN_Brand Produkte,01/26/19,16,220
Facebook Ads,SN_Brand Produkte,01/29/19,2,13
Facebook Ads,SN_Brand Produkte,02/01/19,7,296
Facebook Ads,SN_Brand Produkte,02/04/19,7,215
Facebook Ads,SN_Brand Produkte,02/07/19,11,243
Facebook Ads,SN_Brand Produkte,02/10/19,8,235
Facebook Ads,SN_Brand Produkte,02/13/19,2,193
Facebook Ads,SN_Brand Produkte,03/20/19,7,74
Facebook Ads,SN_Brand Produkte,03/23/19,9,132
Facebook Ads,SN_Brand Produkte,03/26/19,14,204
Facebook Ads,SN_Brand Produkte,03/29/19,5,301
Facebook Ads,SN_Brand Produkte,04/01/19,12,349
Facebook Ads,SN_Brand Produkte,04/04/19,9,111
Facebook Ads,SN_Brand Produkte,04/07/19,6,136
Facebook Ads,SN_Brand Produkte,04/10/19,11,119
Facebook Ads,SN_Brand Produkte,04/13/19,3,74
Facebook Ads,SN_Brand Produkte,04/16/19,0,61
Facebook Ads,SN_Brand Produkte,04/19/19,5,71
Facebook Ads,SN_Brand Produkte,04/22/19,5,36
Facebook Ads,SN_Brand Produkte,04/25/19,1,42
Facebook Ads,SN_Brand Produkte,04/28/19,3,21
Facebook Ads,SN_Brand Produkte,05/01/19,5,25
Facebook Ads,SN_Brand Produkte,05/04/19,1,31
Facebook Ads,SN_Brand Produkte,05/07/19,3,31
Facebook Ads,SN_Brand Produkte,05/10/19,3,61
Facebook Ads,SN_Brand Produkte,05/13/19,4,37
Facebook Ads,SN_Brand Produkte,05/16/19,1,19
Facebook Ads,SN_Brand Produkte,05/19/19,0,36
Facebook Ads,SN_Brand Produkte,05/22/19,3,44
Facebook Ads,SN_Brand Produkte,05/25/19,3,60
Facebook Ads,SN_Brand Produkte,05/28/19,1,43
Facebook Ads,SN_Brand Produkte,06/08/19,1,19
Facebook Ads,SN_Brand Produkte,06/11/19,5,60
Facebook Ads,SN_Brand Produkte,06/14/19,2,66
Facebook Ads,SN_Brand Produkte,06/17/19,3,61
Facebook Ads,SN_Brand Produkte,06/20/19,4,73
Facebook Ads,SN_Brand Produkte,06/23/19,4,106
Facebook Ads,SN_Brand Produkte,06/26/19,3,17
Facebook Ads,SN_Brand Produkte,06/29/19,2,22
Facebook Ads,SN_Brand Produkte,07/02/19,1,21
Facebook Ads,SN_Brand Produkte,07/05/19,4,17
Facebook Ads,SN_Brand Produkte,07/08/19,2,16
Facebook Ads,SN_Brand Produkte,07/11/19,2,23
Facebook Ads,SN_Brand Produkte,07/14/19,1,27
Facebook Ads,SN_Brand Produkte,07/17/19,2,16
Facebook Ads,SN_Brand Produkte,07/20/19,2,29
Facebook Ads,SN_Brand Produkte,07/23/19,0,28
Facebook Ads,SN_Brand Produkte,07/26/19,0,16
Facebook Ads,SN_Brand Produkte,07/29/19,6,23
Facebook Ads,SN_Brand Produkte,08/01/19,2,37
Facebook Ads,SN_Brand Produkte,08/04/19,2,27
Facebook Ads,SN_Brand Produkte,08/07/19,2,28
Facebook Ads,SN_Brand Produkte,08/10/19,4,34
Facebook Ads,SN_Brand Produkte,08/13/19,7,44
Facebook Ads,SN_Brand Produkte,08/16/19,3,56
Facebook Ads,SN_Brand Produkte,08/19/19,3,75
Facebook Ads,SN_Brand Produkte,08/22/19,1,52
Facebook Ads,SN_Brand Produkte,08/25/19,7,141
Facebook Ads,SN_Brand Produkte,08/28/19,3,86
Facebook Ads,SN_Brand Produkte,08/31/19,4,120
Facebook Ads,SN_Brand Produkte,09/03/19,2,81
Facebook Ads,SN_Brand Produkte,09/06/19,5,24
Facebook Ads,SN_Brand Produkte,09/09/19,2,27
Facebook Ads,SN_Brand Produkte,09/12/19,3,43
Facebook Ads,SN_Brand Produkte,09/15/19,3,38
Facebook Ads,SN_Brand Produkte,09/18/19,7,57
Facebook Ads,SN_Brand Produkte,09/21/19,2,52
Facebook Ads,SN_Brand Produkte,09/24/19,2,45
Facebook Ads,SN_Brand Produkte,09/27/19,3,29
Facebook Ads,SN_Brand Produkte,09/30/19,2,35
Facebook Ads,SN_Brand Produkte,10/03/19,5,72
Facebook Ads,SN_Brand Produkte,10/06/19,6,67
Facebook Ads,SN_Brand Produkte,10/09/19,3,49
Facebook Ads,SN_Brand Produkte,10/12/19,6,71
Facebook Ads,SN_Brand Produkte,10/15/19,1,88
Facebook Ads,SN_Brand Produkte,10/18/19,3,61
Facebook Ads,SN_Brand Produkte,10/21/19,1,102
Facebook Ads,SN_Brand Produkte,10/24/19,1,100
Facebook Ads,SN_Brand Produkte,10/27/19,2,83
Facebook Ads,SN_Brand Produkte,10/30/19,2,63
Facebook Ads,SN_Brand Produkte,11/02/19,6,53
Facebook Ads,SN_Brand Produkte,11/05/19,4,89
Facebook Ads,SN_Brand Produkte,11/08/19,4,74
Facebook Ads,SN_Brand Produkte,11/11/19,3,66
Facebook Ads,SN_Brand Produkte,11/14/19,4,45
Facebook Ads,SN_Brand Produkte,11/17/19,5,118
Facebook Ads,SN_Brand Produkte,11/20/19,5,66
Facebook Ads,SN_Brand Produkte,11/23/19,5,65
Facebook Ads,SN_Brand Produkte,11/26/19,8,69
Facebook Ads,SN_Brand Produkte,11/29/19,2,55
Facebook Ads,SN_Brand Produkte,12/02/19,3,95
Facebook Ads,SN_Brand Produkte,12/05/19,4,31
Facebook Ads,SN_Brand Produkte,12/08/19,4,75
Facebook Ads,SN_Brand Produkte,12/11/19,0,22
Facebook Ads,SN_Brand Produkte,12/14/19,5,47
Facebook Ads,SN_Brand Produkte,12/17/19,1,32
Facebook Ads,SN_Brand Produkte,12/20/19,0,12
Facebook Ads,SN_Brand Produkte,12/23/19,5,24
Facebook Ads,SN_Brand Produkte,12/26/19,8,70
Facebook Ads,SN_Brand Produkte,12/29/19,5,39
Facebook Ads,SN_Essen,01/01/19,5,73
Facebook Ads,SN_Essen,01/04/19,2,38
Facebook Ads,SN_Essen,01/07/19,3,66
Facebook Ads,SN_Essen,01/10/19,0,44
Facebook Ads,SN_Essen,01/13/19,2,76
Facebook Ads,SN_Essen,01/16/19,0,36
Facebook Ads,SN_Essen,01/19/19,2,38
Facebook Ads,SN_Essen,01/22/19,1,44
Facebook Ads,SN_Essen,01/25/19,2,67
Facebook Ads,SN_Essen,01/28/19,3,52
Facebook Ads,SN_Essen,01/31/19,1,31
Facebook Ads,SN_Essen,02/03/19,2,73
Facebook Ads,SN_Essen,02/06/19,0,70
Facebook Ads,SN_Essen,02/09/19,0,47
Facebook Ads,SN_Essen,02/12/19,1,56
Facebook Ads,SN_Essen,02/15/19,3,61
Facebook Ads,SN_Essen,02/18/19,2,55
Facebook Ads,SN_Essen,02/21/19,4,50
Facebook Ads,SN_Essen,02/24/19,2,32
Facebook Ads,SN_Essen,02/27/19,0,61
Facebook Ads,SN_Essen,03/02/19,0,46
Facebook Ads,SN_Essen,03/05/19,3,64
Facebook Ads,SN_Essen,03/08/19,3,36
Facebook Ads,SN_Essen,03/11/19,3,81
Facebook Ads,SN_Essen,03/14/19,3,60
Facebook Ads,SN_Essen,03/17/19,0,54
Facebook Ads,SN_Essen,03/20/19,0,36
Facebook Ads,SN_Essen,03/23/19,2,53
Facebook Ads,SN_Essen,03/26/19,2,55
Facebook Ads,SN_Essen,03/29/19,4,43
Facebook Ads,SN_Essen,04/01/19,2,34
Facebook Ads,SN_Essen,04/04/19,3,60
Facebook Ads,SN_Essen,04/07/19,0,26
Facebook Ads,SN_Essen,04/10/19,3,50
Facebook Ads,SN_Essen,04/13/19,1,32
Facebook Ads,SN_Essen,04/16/19,2,63
Facebook Ads,SN_Essen,04/19/19,5,60
Facebook Ads,SN_Essen,04/22/19,2,60
Facebook Ads,SN_Essen,04/25/19,2,62
Facebook Ads,SN_Essen,04/28/19,0,32
Facebook Ads,SN_Essen,05/01/19,0,54
Facebook Ads,SN_Essen,05/04/19,0,11
Facebook Ads,SN_Essen,05/07/19,0,4
Facebook Ads,SN_Essen,05/10/19,1,20
Facebook Ads,SN_Essen,05/13/19,0,16
Facebook Ads,SN_Essen,05/16/19,0,10
Facebook Ads,SN_Essen,05/19/19,1,21
Facebook Ads,SN_Essen,05/22/19,1,22
Facebook Ads,SN_Essen,05/25/19,1,20
Facebook Ads,SN_Essen,05/28/19,0,8
